,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
TIMM21,-0.211938944052782,0.372180869826629,-0.150225967864639,0.65862579440081,TIMM21,ns,0
TIMM23,0.147965676791588,0.477458870593844,0.355413969684351,0.150061076266573,TIMM23,ns,0
TIMM23B,0.429675803786604,0.0772338912948849,0.0335292793339148,0.917483272482472,TIMM23B,ns,0
TIMM23B-AGAP6,0.289403547573895,0.161483969851198,0.0902445555188599,0.775263752606748,TIMM23B-AGAP6,ns,0
TIMM29,-0.143409453491712,0.542468854395371,0.213981308084883,0.421021412248706,TIMM29,ns,0
TIMM44,0.77464317279592,0.0036836250235328,0.30894237510758,0.360491244075552,TIMM44,ns,0
TIMM50,0.0839418098254648,0.713702373133896,0.253895331760975,0.257689174177924,TIMM50,ns,0
TIMM8A,0.163499651349636,0.442800437307386,0.220883464871867,0.366580117162303,TIMM8A,ns,0
TIMM8B,-0.110545563831361,0.660890368465692,0.0071820042180802,0.987415749600721,TIMM8B,ns,0
TLE1,-0.0570469807080796,0.824578506044715,0.0305985830829374,0.941706970307771,TLE1,ns,0
TMEM106B,-0.138885447748081,0.551704051377684,-0.0218127814038981,0.964254373118993,TMEM106B,ns,0
TLE3,-0.290546577311409,0.0438932985242218,-0.199104684476997,0.351939009759594,TLE3,ns,0
TLE5,-0.297309376595993,0.254124630589486,-1.37284445069333,0.0050793749990781,TLE5,ns,0
TMBIM6,0.0034350098569641,0.985663303393012,-0.039746392973803,0.848833818603996,TMBIM6,ns,0
TMCC1,-0.0879975106702497,0.740778872010082,-0.313372543425286,0.307537902773037,TMCC1,ns,0
TMCC3,0.016561235002745,0.951968842785095,0.192986231884005,0.333974553019643,TMCC3,ns,0
TMCO1,0.076043467132059,0.756285844923776,0.16203437164818,0.579479409899971,TMCO1,ns,0
TMCO3,0.23067693656415,0.35638326193668,0.0502363215951214,0.88316685944782,TMCO3,ns,0
TMED1,0.0472840389674867,0.795356368890536,-0.0605414734752579,0.844320194390358,TMED1,ns,0
TMBIM4,0.0166911761158766,0.957086499888777,-0.192653641478701,0.551509185237639,TMBIM4,ns,0
TMED2,0.399246400890722,0.02614920198639,-0.164207039228729,0.568174266906142,TMED2,ns,0
TMED4,-0.0755362216971767,0.696538441810373,0.0259689561532513,0.940807280895723,TMED4,ns,0
TMED5,0.520996101941479,0.000937206927901,0.057603395197302,0.884494155350261,TMED5,ns,0
TMED8,-0.210885009767262,0.388795223547009,-0.126217302275249,0.673556603131237,TMED8,ns,0
TMEFF1,0.130752864401495,0.586307512858654,-0.0919740152635706,0.460089476610935,TMEFF1,ns,0
TMEFF2,-0.11690362958401,0.555141530293505,-0.0779941167049831,0.45489097030291,TMEFF2,ns,0
TMEM101,-0.0399929048411011,0.89046434609971,0.119846738572161,0.727044462706635,TMEM101,ns,0
TMED3,-0.11311899878289,0.64088461584691,-0.184773587710472,0.546166378837679,TMED3,ns,0
TMBIM1,-0.102111596486077,0.677419742554333,-0.257382952360478,0.182136854145145,TMBIM1,ns,0
TMA7,-0.356004326489795,0.102307895633628,-0.0268408043218732,0.951744825197002,TMA7,ns,0
TMA16,0.134809056495982,0.586307512858654,0.573511312673121,0.0617354217496587,TMA16,ns,0
TLK1,0.0384634016027966,0.89046434609971,0.0962587327543121,0.800058306320266,TLK1,ns,0
TLK2,0.0067930676147943,0.982371014957723,0.250985503849545,0.372541284344677,TLK2,ns,0
TLN1,-0.103629920437221,0.62854093467014,-0.108893095507814,0.653173349971765,TLN1,ns,0
TLNRD1,0.0794944027694198,0.765086168471799,0.0373731574191645,0.933497936432767,TLNRD1,ns,0
TLX1,-0.172696719790667,0.481920375624303,-0.181545700118389,0.583286612569564,TLX1,ns,0
TLX3,-0.003487196611608,0.992479824586869,0.104080767843014,0.780738104755626,TLX3,ns,0
TM2D1,-0.166676086236228,0.37697018415371,-0.209468484160472,0.511517029550915,TM2D1,ns,0
TM2D2,0.17647643797646,0.477967991892953,0.0415615821588575,0.921697433549693,TM2D2,ns,0
TM2D3,0.0694787072398714,0.755408956615568,-0.077966366121664,0.763791207865036,TM2D3,ns,0
TM4SF19-DYNLT2B,0.0142789819441787,0.956823561628485,0.0046765676629483,0.970914259209045,TM4SF19-DYNLT2B,ns,0
TM7SF2,0.0192130415179999,0.942424589598053,0.0972722424962364,0.702480986439603,TM7SF2,ns,0
TM7SF3,-0.0368593784905331,0.897401427555301,-0.0144971660089154,0.974695199558436,TM7SF3,ns,0
TM9SF2,0.0104864956361519,0.974396356294605,0.0270674463442817,0.949683235407107,TM9SF2,ns,0
TM9SF3,0.186078183828397,0.345361674680232,-0.279526326443917,0.350426212756489,TM9SF3,ns,0
TM9SF4,0.0628403634902286,0.817756566120434,-0.0325184092630783,0.86119243511818,TM9SF4,ns,0
TLE4,0.0877722002457596,0.718007189410397,-0.0290028532126334,0.948851940379791,TLE4,ns,0
TMEM263,-0.002017542017169,0.995563831324762,-0.215862689304018,0.504429650629288,TMEM263,ns,0
TMEM267,0.45809164578623,0.101616616229696,0.215958088585734,0.492573627319206,TMEM267,ns,0
TMEM268,0.147615863101437,0.545236469178537,0.73528597164442,0.0843926485465376,TMEM268,ns,0
TP53,-0.180177843014141,0.463962719780979,-0.442750355420705,0.192097265828973,TP53,ns,0
TP53BP1,0.0600087545949002,0.830439365725038,0.0704934228340304,0.8569569952543,TP53BP1,ns,0
TP53BP2,0.135193927188634,0.514570722246179,0.309072523474319,0.310290970063019,TP53BP2,ns,0
TP53I11,-0.0778762494095905,0.747058371550475,-0.105983703202079,0.686907406947519,TP53I11,ns,0
TP53I13,0.0972399019733595,0.690398161686093,-0.0848743453799927,0.805486094156807,TP53I13,ns,0
TP53INP2,-0.0460085710049797,0.837351286946477,-0.0585950694329473,0.844320194390358,TP53INP2,ns,0
TOX4,-0.0964779401305392,0.71244714368899,0.0871474290099862,0.822326066128444,TOX4,ns,0
TP53RK,0.144755944756149,0.531551170589697,0.0769895810644048,0.827403682168192,TP53RK,ns,0
TPCN1,0.0475008523586811,0.852954561246182,-0.038767705581344,0.710865820726716,TPCN1,ns,0
TPD52,0.0399106552194912,0.88396390919313,-0.353723241432184,0.218494675335366,TPD52,ns,0
TPD52L1,-0.102928416590867,0.670935219881368,-0.200593162646761,0.536636065011409,TPD52L1,ns,0
TPD52L2,0.29510766832643,0.186499880858779,0.285140240842414,0.371930295762757,TPD52L2,ns,0
TPGS2,-0.0358494815807183,0.905407366196516,0.0509031517953471,0.900753146225538,TPGS2,ns,0
TPI1,-0.306517814987185,0.0751673104920163,-0.209128511244727,0.398018431576516,TPI1,ns,0
TP73,0.0231073184892664,0.937497616134882,-0.0267586167425644,0.952757678448644,TP73,ns,0
TOX3,-0.10745981556013,0.58305211942979,-0.0752244283953526,0.776569292309166,TOX3,ns,0
TOX2,0.0242640143299339,0.937497616134882,0.629109781225751,0.0569041655311863,TOX2,ns,0
TOR3A,-0.0673951722725825,0.809363848990033,-0.0131815426285277,0.977033586669354,TOR3A,ns,0
TOMM40,0.0688056755915017,0.795356368890536,0.0828780429260272,0.823411645896862,TOMM40,ns,0
TOMM40L,0.169609690144443,0.48690371818307,-0.0433219013940022,0.917130336321389,TOMM40L,ns,0
TOMM5,-0.0234132875207562,0.918016292593463,-0.0961397526308441,0.667642067373176,TOMM5,ns,0
TOMM6,-0.165812737287368,0.22719369882407,-0.0348304285962939,0.864000138590619,TOMM6,ns,0
TOMM7,-0.0347475084630081,0.90374916562781,-0.0436857130680819,0.901379941261694,TOMM7,ns,0
TOMM70,-0.0273470782401546,0.918761244843247,0.0712216761640103,0.836063240547447,TOMM70,ns,0
TOP1,0.0122055423620705,0.963446443671525,0.034057693950576,0.914064059744297,TOP1,ns,0
TOP1MT,-0.131036719638761,0.559715069453537,-0.125868394478649,0.702005681447722,TOP1MT,ns,0
TOP2A,-0.588658658941604,4.48270507206602e-05,-0.494414288912152,0.0863346486178283,TOP2A,ns,0
TOP2B,-0.353244813093719,0.17080019926964,-1.18262539650443,0.013134987113367,TOP2B,ns,0
TOPBP1,0.0367407360745064,0.889335795942078,-0.327840497821317,0.337489100179869,TOPBP1,ns,0
TOPORS,0.180365813912464,0.3807635242822,-0.327272331536834,0.272738669365451,TOPORS,ns,0
TOR1A,-0.161237527940256,0.434787802638733,-0.126695110306134,0.668555083658929,TOR1A,ns,0
TOR1AIP2,-0.303493468123972,0.0287832184719551,-0.138294672214628,0.617261445965964,TOR1AIP2,ns,0
TOR1B,0.0195952468432383,0.946490817348612,-0.0146161877171741,0.974543836897252,TOR1B,ns,0
TPM3,-0.300454891671123,0.0626242325335928,-0.366537703755473,0.17421104082209,TPM3,ns,0
TOMM34,-0.196581042216047,0.407292115236914,-0.0633489338162535,0.869000588222088,TOMM34,ns,0
TPM4,0.0290086793542597,0.893698896432302,0.0872166343336199,0.708058196514802,TPM4,ns,0
TPP1,0.0303258368182635,0.899181021978799,0.0466926035821599,0.71183061623325,TPP1,ns,0
TRAF7,0.0689333058718323,0.799274308990365,-0.167756597785088,0.618021601971021,TRAF7,ns,0
TRAFD1,-0.31987214989598,0.11176681276651,-0.680440640991026,0.0343205277759194,TRAFD1,ns,0
TRAIP,0.01953177966398,0.933318558987856,0.159788062877714,0.330573141547001,TRAIP,ns,0
TRAK1,-0.206741173463143,0.385278432462425,-0.108677480566937,0.661887862358517,TRAK1,ns,0
TRAK2,-0.0214961054553201,0.942798533385895,-0.135410319966199,0.408237654293816,TRAK2,ns,0
TRAM1,0.396943777984401,0.0774846962536291,0.0462946117273116,0.913414447503914,TRAM1,ns,0
TRAF6,-0.052938752337444,0.854710354156444,0.0617889974648028,0.863986646540149,TRAF6,ns,0
TRAM2,0.0354391021523764,0.903189357473844,-0.0292678676811758,0.702858621970224,TRAM2,ns,0
TRAPPC1,-0.0980276224669303,0.676477650707306,0.0583569868745542,0.886338988425811,TRAPPC1,ns,0
TRAPPC10,-0.171635511095953,0.47727881698122,-0.1026281039239,0.773639545185346,TRAPPC10,ns,0
TRAPPC11,-0.0767466297580049,0.762601501693031,0.274751725404875,0.0940297776752433,TRAPPC11,ns,0
TRAPPC13,0.2984119929837,0.159988290954376,0.0382165248172979,0.919935875465892,TRAPPC13,ns,0
TRAPPC14,0.0212252536854652,0.930275784061872,-0.0530592346778704,0.764593924998585,TRAPPC14,ns,0
TRAPPC2,0.495121429799373,0.104526709317137,-0.006058752362168,0.982338242648113,TRAPPC2,ns,0
TRAP1,-0.0545733081013294,0.792299110366733,0.143489046634491,0.585745868366574,TRAP1,ns,0
TRAF5,-0.67748328127827,0.0439326013913364,0.0021026919804659,0.99586447201055,TRAF5,ns,0
TRAF3IP2,0.163043194970231,0.508499567056304,-0.305749824707657,0.349540274783931,TRAF3IP2,ns,0
TRAF3IP1,0.0008723133955166,0.998633273287618,-0.265611576116039,0.430945735555172,TRAF3IP1,ns,0
TPP2,0.4117192721754,0.0183947688949732,0.172364542991175,0.603760994889172,TPP2,ns,0
TPPP,-0.123779346715969,0.475132368606539,-0.039226068355224,0.888799967977849,TPPP,ns,0
TPR,0.0608751253988679,0.820129199411092,-0.120210959203099,0.696244535343816,TPR,ns,0
TPRA1,0.160111883406176,0.511330625039588,-0.228332296033655,0.475575997886189,TPRA1,ns,0
TPRG1L,-0.238509974322441,0.303859405693704,-0.364353048902347,0.238630454392112,TPRG1L,ns,0
TPRKB,-0.1775515597809,0.473580347521006,-0.431679669515532,0.130498054751517,TPRKB,ns,0
TPRN,0.146450021733137,0.558877656897826,0.981192232741105,0.0088151858292517,TPRN,ns,0
TPST1,0.112840936640638,0.611184842235205,-0.154131453743327,0.569759647916129,TPST1,ns,0
TPST2,-0.294528635116346,0.230937044813492,-0.167087589423909,0.572935029440587,TPST2,ns,0
TPT1,-0.0006137746708401,0.997812549189198,0.104428186531343,0.472016795728302,TPT1,ns,0
TRA2B,0.181926872779172,0.0988136333637308,0.321736058661364,0.024072875497557,TRA2B,ns,0
TRABD,-0.136944296836598,0.587934925001937,-0.104785452472084,0.764280187825777,TRABD,ns,0
TRADD,-0.0595358613196528,0.715892130831091,0.235297666602592,0.465929307389385,TRADD,ns,0
TRAF2,0.135261688245552,0.570762856421734,0.290933724406344,0.38106280378433,TRAF2,ns,0
TRAF3,-0.131156391859894,0.581786027895458,-0.0374436559518023,0.928329867506615,TRAF3,ns,0
TPMT,0.0215501054094984,0.939223738770192,0.199709292930089,0.520116179497228,TPMT,ns,0
TOMM22,-0.254249567710578,0.0966630313723725,-0.388771703006228,0.0292075509897646,TOMM22,ns,0
TOMM20,-0.15146394295513,0.305967140707955,-0.289806802630443,0.0378217402637243,TOMM20,ns,0
TOM1L2,-0.0188624762105483,0.950884233099012,-0.661137739048207,0.113433532405926,TOM1L2,ns,0
TMEM68,-0.166420693167772,0.498723580868397,-0.598179776287908,0.11801768897807,TMEM68,ns,0
TMEM69,-0.592289638299999,0.0080818595072575,-0.0686320787074547,0.853212290123615,TMEM69,ns,0
TMEM70,-0.0388228493954468,0.886859093951029,-0.0783175811135453,0.799905052238327,TMEM70,ns,0
TMEM74,0.0018960113636706,0.995563831324762,-0.114995251316444,0.359200080275157,TMEM74,ns,0
TMEM80,-0.0968551918094821,0.677886418968988,-0.109440992889063,0.71610638427377,TMEM80,ns,0
TMEM87A,0.137318738203547,0.373764177731829,0.166680334104126,0.509020502753006,TMEM87A,ns,0
TMEM67,0.620614227959601,0.0112386298390248,0.0138286426415555,0.952757678448644,TMEM67,ns,0
TMEM87B,0.0399360681061649,0.891113760918891,-0.0374477942810808,0.84298439466919,TMEM87B,ns,0
TMEM94,-0.0646164972145419,0.788010131288719,0.0235284407710965,0.938629646434332,TMEM94,ns,0
TMEM97,0.111181474240348,0.399589444095019,-0.0187583489686701,0.940946926269869,TMEM97,ns,0
TMEM98,-0.278745318948344,0.257123130852423,-0.135560132422148,0.698674707209838,TMEM98,ns,0
TMEM9B,-0.0357678561964865,0.898626691859748,-0.290969148141763,0.310619817344652,TMEM9B,ns,0
TMF1,0.067863588066493,0.801140960951867,0.976143464340983,0.0119254307890338,TMF1,ns,0
TMOD2,-0.0173452540172348,0.945862573948566,-0.10088404291628,0.304257926399508,TMOD2,ns,0
TMEM9,-0.0599672085715033,0.82720739630553,0.144490953748428,0.644609830847295,TMEM9,ns,0
TMEM65,0.0890069842689518,0.74056031694167,-0.0516545438218745,0.896642787831798,TMEM65,ns,0
TMEM64,-0.282862457912698,0.237923180831026,-0.294818082143327,0.296909477132971,TMEM64,ns,0
TMEM63A,0.0726636080155332,0.730441515862698,0.0402846567354818,0.758918194070688,TMEM63A,ns,0
TMEM30A,-0.0492626281034439,0.857478922893232,-0.0277161822069758,0.951399797027818,TMEM30A,ns,0
TMEM33,0.0152576973838232,0.954997233022263,-0.225545640884667,0.492495149257088,TMEM33,ns,0
TMEM35B,0.0182500646841854,0.954377359338488,0.150887105992536,0.648437968356938,TMEM35B,ns,0
TMEM38B,-0.182617451448812,0.459607063112772,-0.147966007313204,0.664505805278401,TMEM38B,ns,0
TMEM39A,0.815963599734492,0.0012942195249255,0.198691504922722,0.558271213625079,TMEM39A,ns,0
TMEM39B,0.0747392339905153,0.786281324979139,-0.0472185975188439,0.908007478834634,TMEM39B,ns,0
TMEM41A,-0.132002198926734,0.583238961117273,-0.325896935542288,0.281163175363221,TMEM41A,ns,0
TMEM41B,0.645244827629878,0.0004302385472975,0.0005545078412066,0.996534440768934,TMEM41B,ns,0
TMEM43,0.0328705429349044,0.903177499847561,-0.0163361003318252,0.972492832610971,TMEM43,ns,0
TMEM44,0.105324323031153,0.596373325140873,0.0693579418813732,0.685811475017496,TMEM44,ns,0
TMEM50A,-0.083415804069171,0.689418591454258,-0.166246424974268,0.509090857394715,TMEM50A,ns,0
TMEM51,0.0254496466624388,0.933318558987856,0.48706787780252,0.108965031239388,TMEM51,ns,0
TMEM59,0.120441969425345,0.589832379161194,0.0531516829233823,0.885841549219691,TMEM59,ns,0
TMEM60,-1.02942773604692,0.0011651318485967,-0.19109890993356,0.570137975444502,TMEM60,ns,0
TMEM62,-0.0897814568298729,0.734681389713597,-0.166302753417707,0.271418761332331,TMEM62,ns,0
TMOD3,-0.200771874091912,0.404470056532528,-0.0626079975239106,0.860839158771867,TMOD3,ns,0
TMPO,0.0062084441561974,0.969771778028712,-0.0646591438794664,0.786592942007486,TMPO,ns,0
TMSB10,-0.0181602065620909,0.950959379940624,-0.0412707302398259,0.903631169577262,TMSB10,ns,0
TMTC1,-0.125057123137856,0.593307287817046,-0.29437186888195,0.358723421110929,TMTC1,ns,0
TNK2,-0.208930427663705,0.404078943505551,0.3233836534699,0.347450962908139,TNK2,ns,0
TNKS1BP1,0.0776239276455037,0.720148920259517,-0.005558868442206,0.971935789628602,TNKS1BP1,ns,0
TNKS2,-0.0324149184467432,0.913336424711666,-0.155161561668055,0.432701724962886,TNKS2,ns,0
TNPO1,0.0958190731869645,0.46530605491794,0.21009195221521,0.339911081126922,TNPO1,ns,0
TNPO2,0.0466289273300343,0.842823937702214,0.271402963495982,0.345652972674269,TNPO2,ns,0
TNPO3,0.0429561015561842,0.870849920574642,0.224922025663881,0.432766321414509,TNPO3,ns,0
TNRC18,-0.163313406844071,0.482476492602691,0.105075860292007,0.776656076988634,TNRC18,ns,0
TNRC6B,-0.279990860308019,0.0228857863262242,-0.435776101694801,0.0927385494927379,TNRC6B,ns,0
TNRC6C,-0.255134167870546,0.144379628033734,-0.346405121036348,0.203186987632812,TNRC6C,ns,0
TOB1,-0.354997433160159,0.0864018101127709,-0.159907257805325,0.635388107398256,TOB1,ns,0
TOB2,-0.111891248332879,0.61311143454956,-0.174237801684827,0.548630973565161,TOB2,ns,0
TOGARAM1,-0.0025767509923248,0.994939067209475,0.0635199140904402,0.710865820726716,TOGARAM1,ns,0
TOLLIP,-0.131330400617521,0.599681129871338,-0.326851257048211,0.268207279258914,TOLLIP,ns,0
TOM1,0.017216889358199,0.947520234480031,-0.0517127687637858,0.680410491917175,TOM1,ns,0
TOM1L1,0.458686440444971,0.0206627541321661,0.11269938453913,0.750408878876199,TOM1L1,ns,0
TNIP2,-0.173608385617939,0.477967991892953,-0.30686223590282,0.344525944630663,TNIP2,ns,0
TIGD6,0.126867331644282,0.554765357354375,-0.0768738865478113,0.734783779999089,TIGD6,ns,0
TNIP1,0.0576165444604065,0.841029825468464,-1.11027521753904,0.02218345410179,TNIP1,ns,0
TNFRSF21,-0.0150820590616675,0.962010063144874,-0.29645671811937,0.356047080447049,TNFRSF21,ns,0
TMTC2,-0.0796092014609949,0.757848310810096,-0.0489370954669149,0.853450570794697,TMTC2,ns,0
TMTC3,-0.0520388820898386,0.816479799117868,-0.36778248018125,0.187702855354571,TMTC3,ns,0
TMTC4,-0.125017776135797,0.620690905357081,-0.162621397342857,0.543971022064012,TMTC4,ns,0
TMUB2,-0.081853572816218,0.755809420468582,-0.111791059185674,0.748374877667715,TMUB2,ns,0
TMX1,0.161262202337453,0.460182691917501,-0.21136768076694,0.514996561718622,TMX1,ns,0
TMX2,0.0747077385626289,0.785582959704055,-0.0363449668824158,0.933643840331426,TMX2,ns,0
TMX3,0.130484428391771,0.575420526809286,0.466211370817656,0.21329481129083,TMX3,ns,0
TMX4,0.177047860617046,0.433879717644837,-0.0356242446690752,0.929273314850258,TMX4,ns,0
TNFAIP1,0.0429430980252136,0.883668169767898,-0.0050119057671268,0.990953228789229,TNFAIP1,ns,0
TNFAIP3,0.0499852573716934,0.830222895038113,0.1540514036048,0.247590163483935,TNFAIP3,ns,0
TNFAIP8,0.43290571574469,0.0402670478317349,0.40408385810879,0.15388802585014,TNFAIP8,ns,0
TNFRSF10B,0.131408187832341,0.476295286442287,0.108031244131018,0.735028031855653,TNFRSF10B,ns,0
TNFRSF11A,-0.114893302791563,0.59592286369644,0.184151728526764,0.342330005314691,TNFRSF11A,ns,0
TNFRSF12A,0.0676205427171691,0.596284227487171,0.406209868484037,0.254418249601384,TNFRSF12A,ns,0
TNFRSF1A,0.126253018391112,0.61248479171001,0.326831534888935,0.32731900868088,TNFRSF1A,ns,0
TNIK,-0.0614786688138833,0.822712621064026,0.0205049639340099,0.968803404253611,TNIK,ns,0
SGK3,0.0961505465835742,0.710356807367632,-0.125177038255868,0.710865820726716,SGK3,ns,0
TIGD3,-0.0662673170302558,0.740387776571594,0.0465695884543767,0.815594179245853,TIGD3,ns,0
TIGD1,-0.0073278127097833,0.982616586356665,0.208261114683529,0.535193604268872,TIGD1,ns,0
TAF1C,0.0038689986324821,0.991784720152903,-0.0646664921714354,0.705753850392392,TAF1C,ns,0
TAF2,0.224604872897329,0.345188067003367,0.402371452701983,0.258955712594456,TAF2,ns,0
TAF3,-0.0718928671007636,0.733884888208442,-0.0422111834021164,0.901333849179238,TAF3,ns,0
TAF4B,0.223749609229226,0.289043033181789,0.117298096270752,0.748478715460144,TAF4B,ns,0
TAF5,0.137414019735369,0.571261905715921,-0.313864797907443,0.332850526537899,TAF5,ns,0
TAF6,0.004348934075354,0.991600341472146,-0.163962919285709,0.618529263098116,TAF6,ns,0
TAF1B,0.065281380027222,0.787579685002937,0.465830276085651,0.132942000916506,TAF1B,ns,0
TAF6L,0.137522669085177,0.526241820557487,0.0967515413250207,0.325082874275989,TAF6L,ns,0
TAF8,0.0900166667756528,0.717554850521371,-0.0887125759898854,0.81715384698586,TAF8,ns,0
TAF9B,0.148835056203007,0.553087033236523,0.0439249800050956,0.917483272482472,TAF9B,ns,0
TAFAZZIN,-0.0603851022160483,0.832153580542838,-0.0553179897957557,0.885841549219691,TAFAZZIN,ns,0
TAGLN2,-0.0114326762803038,0.971371008546343,-0.0063433336274706,0.988934866422494,TAGLN2,ns,0
TALDO1,-0.213315608363015,0.366990119923247,0.590970136462826,0.0277475315399502,TALDO1,ns,0
TAMM41,0.0526267305457117,0.854873238471639,0.79942526277167,0.0537135590401772,TAMM41,ns,0
TAF7,0.038230827974276,0.853438281696776,-0.0044895129549305,0.988778267392388,TAF7,ns,0
TAF13,0.108364567790752,0.671596322789986,-0.476196933545424,0.186206076324078,TAF13,ns,0
TAF12,-0.0090387557020496,0.975911171824748,0.0282598653069264,0.951282129654742,TAF12,ns,0
TAF11,-0.0377316496213574,0.893804035708765,-0.109838516774499,0.747729611829808,TAF11,ns,0
SYT14,0.25592961480464,0.291298594875052,0.0134689236348396,0.975555496342581,SYT14,ns,0
